id,question,slug,groupItemTitle,startDate,endDate,description,outcomes,outcomePrices,volumeNum,volumeClob,enableOrderBook,active,clobTokenIds,event_id,event_ticker,event_slug,event_title,event_description,event_volume,event_country,event_electionType,event_commentCount,market_start_date,market_end_date,correct_outcome,yes_token_id,closing_price,price_2days_prior,pre_election_vwap_48h,price_volatility,price_range,final_week_momentum,price_fluctuations,last_trade_price,prediction_correct,prediction_error,prediction_confidence,market_duration_days,trading_frequency,buy_sell_ratio,trading_continuity,late_stage_participation,volume_acceleration,unique_traders_count,trader_to_trade_ratio,two_way_traders_ratio,trader_concentration,new_trader_influx,comment_per_vol,comment_per_trader,actual_outcome,brier_score,log_loss
504037.0,Will another woman be the Democratic Presidential Nominee?,will-another-woman-be-the-democratic-presidential-nominee,Other Woman,2024-07-24T20:02:22.474Z,2024-08-22T12:00:00Z,"This market will resolve to “Yes” if a woman other than Kamala Harris, Michelle Obama, Hillary Clinton, Gretchen Whitmer, Elizabeth Warren, Stacey Abrams, Amy Klobuchar or Alexandria Ocasio-Cortez wins the 2024 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources, including https://democrats.org/.

Any replacement of the democratic nominee before election day will not change the resolution of the market.","[""Yes"", ""No""]","[""0"", ""1""]",287486.78,287486.7757,True,True,"[""3857476265018365930921756521195811485436732229256748029184911970864934198413"", ""28559829530938021935469611213849140648794711544568539516341857819368252471256""]",11599.0,democratic-presidential-nominee,democratic-presidential-nominee,Biden D-Nom replacement? ,This is a market on the likelihood of Joe Biden being replaced as the Democratic nominee for the presidential election.,22561273.12, United States, Presidential Primary,56.0,2024-07-24 20:02:22.474000+00:00,2024-08-22 12:00:00+00:00,No,3.86e+75,0.001,0.001,,,,,,0.001,1.0,0.001,0.998,28.0,15.60714286,1.174129353,0.464285714,0.0,,74.0,5.905405405,0.283783784,0.837528604,0.0,0.000194792,0.756756757,0,1e-06,0.0010005
255346.0,Will a Democrat win North Carolina Governor Election?,will-a-democrat-win-north-carolina-governor-election,Democrat,2024-05-08T22:28:21.423Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Gubernatorial elections are presently scheduled for 11 states and 2 territories.

This market will resolve to “Yes” if the candidate who wins the 2024 North Carolina gubernatorial election is a Democrat. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""1"", ""0""]",283661.747,283661.747,True,True,"[""34046406455709328774313068735731549407028429970728194425727870106162070061730"", ""39195530955662825659303227621822367526743750393691572587961401919140826191753""]",903757.0,north-carolina-governor-election-winner,north-carolina-governor-election-winner,North Carolina Governor Election Winner,This is a market on predicting the winner of the North Carolina Governor election.,1166852.481, United States, Governor,29.0,2024-05-08 22:28:21.423000+00:00,2024-11-05 12:00:00+00:00,Yes,3.4e+76,0.97,0.959999862,0.952619689,0.006749428,0.03,-0.009999972,0.0,0.94,1.0,0.03,0.94,180.0,12.6,1.335736354,0.611111111,0.32010582,8.231292517,680.0,3.335294118,0.548529412,1.19047619,0.154411765,0.000102234,0.042647059,1,0.0009,0.030459207
255139.0,Will a Democrat win Maryland Presidential Election?,will-a-democrat-win-maryland-in-the-2024-us-presidential-election,Kamala Harris,2024-03-28T20:38:31.029Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Maryland in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",283516.045,283516.045,True,True,"[""97556102754708830900964862779720201295236623485186716498735902254901074761894"", ""37318936962458234381559059916139272987734918651258427396890073364183287441333""]",903663.0,maryland-presidential-election-winner,maryland-presidential-election-winner,Maryland Presidential Election Winner,This is a market on predicting the winner of the Maryland presidential election.,1039134.522, United States, Presidential,14.0,2024-03-28 20:38:31.029000+00:00,2024-11-05 12:00:00+00:00,Yes,9.76e+76,0.988997223,0.985,0.986705245,0.005697695,0.019,0.013001284,0.0,0.992999998,1.0,0.011002777,0.977994445,221.0,18.32579186,1.184466019,0.597285068,0.447901235,14.14088183,1056.0,3.835227273,0.268939394,1.320740741,0.53125,4.94E-05,0.013257576,1,0.000121061,0.011063755
503512.0,Will Wisconsin be the tipping point state?,will-wisconsin-be-the-tipping-point-state,Wisconsin,2024-07-16T18:05:58.879Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if Wisconsin is determined to be the tipping point jurisdiction in the 2024 U.S. Presidential Election. Otherwise, this market will resolve to ""No"".

The tipping point jurisdiction is defined as the jurisdiction that gives the winning candidate the necessary electoral votes to reach or surpass 270 electoral votes when states are ordered by the margin of victory. The margin of victory is the difference in the percentage of votes between the top two candidates. In this ordering, the tipping point state is the one where adding its electoral votes to the cumulative total reaches or exceeds 270 for the first time. 

The respective percentages of the vote won will be determined based on the official vote count once each listed jurisdiction has certified their votes. For purposes of this market, the jurisdiction is considered won by the candidate who wins the popular vote in that jurisdiction. Faithless electors shall have no effect on the outcome.

The resolution source for this market will be the official vote count once all the listed jurisdictions have certified their votes.

If there is a recount in any listed jurisdiction before certification, the market will remain open until the recount is completed and the vote is certified. If a recount occurs after certification, the recount will not be considered.","[""Yes"", ""No""]","[""0"", ""1""]",280532.4817,280532.4817,True,True,"[""92370567600341521773693998393180512646772077537502296804566161065821831056975"", ""78238098955310161451182825559398198564568986979959344977197228491982919286407""]",11524.0,us-election-tipping-point-state,us-election-tipping-point-state,Tipping Point State in 2024 Election?,This is a market on which state will be the tipping point in the 2024 U.S. presidential election.,26153232.58, United States, Presidential Tipping Point,128.0,2024-07-16 18:05:58.879000+00:00,2024-11-05 12:00:00+00:00,No,9.239999999999999e+76,0.15,0.179999996,0.149346503,0.122696513,0.09,-0.04,0.0,0.14,1.0,0.15,0.7,111.0,19.77477477,1.378114843,1.288288288,0.541230068,8.582362512,589.0,3.726655348,0.156196944,1.378587699,0.497453311,0.000456275,0.217317487,0,0.0225,0.162518929
503513.0,Will Michigan be the tipping point state?,will-michigan-be-the-tipping-point-state,Michigan,2024-07-16T18:05:59.305Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if Michigan is determined to be the tipping point jurisdiction in the 2024 U.S. Presidential Election. Otherwise, this market will resolve to ""No"".

The tipping point jurisdiction is defined as the jurisdiction that gives the winning candidate the necessary electoral votes to reach or surpass 270 electoral votes when states are ordered by the margin of victory. The margin of victory is the difference in the percentage of votes between the top two candidates. In this ordering, the tipping point state is the one where adding its electoral votes to the cumulative total reaches or exceeds 270 for the first time. 

The respective percentages of the vote won will be determined based on the official vote count once each listed jurisdiction has certified their votes. For purposes of this market, the jurisdiction is considered won by the candidate who wins the popular vote in that jurisdiction. Faithless electors shall have no effect on the outcome.

The resolution source for this market will be the official vote count once all the listed jurisdictions have certified their votes.

If there is a recount in any listed jurisdiction before certification, the market will remain open until the recount is completed and the vote is certified. If a recount occurs after certification, the recount will not be considered.","[""Yes"", ""No""]","[""0"", ""1""]",279362.3936,279362.3936,True,True,"[""70280332127243124267486185651496279779916005353292026425218944518726708664358"", ""35647207153304031443988231963964206596429173786241423517413770259014781545699""]",11524.0,us-election-tipping-point-state,us-election-tipping-point-state,Tipping Point State in 2024 Election?,This is a market on which state will be the tipping point in the 2024 U.S. presidential election.,26153232.58, United States, Presidential Tipping Point,128.0,2024-07-16 18:05:59.305000+00:00,2024-11-05 12:00:00+00:00,No,7.03e+76,0.120000003,0.12,0.129414787,0.084001741,0.06,-0.03,0.0,0.13,1.0,0.120000003,0.759999995,111.0,17.72972973,1.299065421,1.117117117,0.666158537,10.56337108,477.0,4.125786164,0.13836478,1.360264228,0.597484277,0.000458186,0.268343816,0,0.014400001,0.127833375
255142.0,Will a Democrat win Oregon Presidential Election?,will-a-democrat-win-oregon-in-the-2024-us-presidential-election,Kamala Harris,2024-03-28T19:39:33.981Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Oregon in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",276729.386,276729.386,True,True,"[""108476698195926406128304966576367539824759133452265813367783898160337026938197"", ""2598307052073358837402900270840140198491834357405348197463562749356298560247""]",903664.0,oregon-presidential-election-winner,oregon-presidential-election-winner,Oregon Presidential Election Winner,This is a market on who will win the presidential election in Oregon.,723589.9988, United States, Presidential,6.0,2024-03-28 19:39:33.981000+00:00,2024-11-05 12:00:00+00:00,Yes,1.08e+77,0.984,0.975,0.983087865,0.005004989,0.03,0.017999158,0.0,0.983999158,1.0,0.016,0.968,221.0,5.864253394,1.602409639,0.547511312,0.458333333,14.4702381,527.0,2.459203036,0.09487666,1.300154321,0.607210626,2.17E-05,0.011385199,1,0.000256,0.016129382
500541.0,Will a Democrat win Nebraska's 2nd congressional district?,congressional-district-2nd-nebraska-will-a-democrat-win,Democrat,2024-04-10T19:22:46.002Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Nebraska's 2nd congressional district (NE-2) in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",275387.2111,275387.2111,True,True,"[""100720034857136207049856256259513075630892697630830805870400447581813554744362"", ""80863397909563738922261584828044376268127147996620067562378722769479358304382""]",10172.0,congressional-district-2nd-nebraska-presidential-election-winner,congressional-district-2nd-nebraska-presidential-election-winner,Nebraska's 2nd Congressional District Presidential Election Winner,This is a market on the winner of the presidential election in Nebraska's 2nd Congressional District.,891105.7064, United States, Presidential,3.0,2024-04-10 19:22:46.002000+00:00,2024-11-05 12:00:00+00:00,Yes,1.01e+77,0.9,0.9,0.917753739,0.033072244,0.11,0.08,0.0,0.92,1.0,0.1,0.8,208.0,3.307692308,1.6875,0.456730769,0.172965116,5.139534884,203.0,3.389162562,0.201970443,1.078488372,0.137931034,1.09E-05,0.014778325,1,0.01,0.105360516
518594.0,Will Atassut win the most seats in the next Greenland parliamentary election?,will-atassut-win-the-most-seats-in-the-next-greenland-parliamentary-election,Atassut,2025-01-14T23:09:26.089Z,2025-04-06T12:00:00Z,"The 2025 Greenlandic parliamentary elections will be held on or before 6 April 2025 to elect members of the Inatsisartut. 

This market will resolve to ""Yes"" if Atassut controls the most seats in the Inatsisartut (Greenland's unicameral parliament) as a result of the next Greenlandic parliamentary election.

If voting in the next Greenlandic parliamentary election does not occur by December 31, 2025, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats held, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by this party, not any coalition of which it may be a part.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Greenlandic government (e.g. via https://qinersineq.gl/).","[""Yes"", ""No""]","[""0"", ""1""]",275183.0872,275183.0872,True,True,"[""112987572462978667705081172839975875691570672337222922589153570073612996255140"", ""8097372102730598664488584470955142779495119654739299780108422284459794851138""]",16763.0,greenland-parliamentary-election-winner,greenland-parliamentary-election-winner,Greenland Parliamentary Election Winner,This is a market on predicting the winner of the upcoming Greenland Parliamentary Election.,1916170.154, Greenland, Parliamentary,140.0,2025-01-14 23:09:26.089000+00:00,2025-04-06 12:00:00+00:00,No,1.1299999999999999e+77,0.001,0.001,,,,,,0.001,1.0,0.001,0.998,81.0,9.975308642,4.422818792,0.567901235,0.0,,361.0,2.238227147,0.146814404,1.387376238,0.0,0.000508752,0.387811634,0,1e-06,0.0010005
255137.0,Will a Republican win Massachusetts Presidential Election?,will-a-republican-win-massachusetts-in-the-2024-us-presidential-election,Donald Trump,2024-03-28T20:42:02.758Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Massachusetts in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",271261.2375,271261.2375,True,True,"[""81287956216563635927089249852534199175096977768261698630182071522729126591231"", ""72439803812483022770655705957934750519596996190826092355115226571578814062989""]",903662.0,massachusetts-presidential-election-winner,massachusetts-presidential-election-winner,Massachusetts Presidential Election Winner,This is a market on predicting the winner of the presidential election in Massachusetts.,630058.8088, United States, Presidential,4.0,2024-03-28 20:42:02.758000+00:00,2024-11-05 12:00:00+00:00,No,8.13e+76,0.013,0.013,0.019946475,0.472531239,0.020635008,-0.002,0.0,0.012,1.0,0.013,0.974,221.0,2.972850679,1.305263158,0.402714932,0.181126332,5.718417047,266.0,2.469924812,0.458646617,1.299847793,0.218045113,1.47E-05,0.015037594,0,0.000169,0.01308524
507486.0,Will BC NDP win the most seats in the 2024 British Columbia general election?,will-bc-ndp-win-the-most-seats-in-the-2024-british-columbia-general-election,NDP,2024-09-19T22:32:55.744Z,2024-10-19T12:00:00Z,"The Canadian province of British Columbia has scheduled a general election for October 19, 2024.

This market will resolve to ""Yes"" if BC NDP (New Democratic Party of British Columbia) controls a greater number of seats in the Legislative Assembly of British Columbia than any other party after the results of the 2024 BC general election are finalized. Otherwise, this market will resolve to ""No"".

If the results of this election aren't known by March 31, 2025, 11:59PM ET, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats controlled, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

The primary resolution source for this market will be official information from the British Columbia government and/or information published by Elections Alberta (https://elections.bc.ca/2024-provincial-election/). However, a consensus of credible media reports will also suffice to resolve this market.","[""Yes"", ""No""]","[""1"", ""0""]",269187.0599,269187.0599,True,True,"[""69794468986920777812370653703544039635460946781337305073133694102768827296771"", ""29635756871769535764503985331695687457432854193105813124845985162410447702191""]",12706.0,which-party-wins-the-most-seats-in-british-columbia-election,which-party-wins-the-most-seats-in-british-columbia-election,Which party wins the most seats in British Columbia election?,"This is a market group over which party will win a plurality in the 2024 British Colombia general election, scheduled for October 19.",558112.7855, Canada, Provincial,240.0,2024-09-19 22:32:55.744000+00:00,2024-10-19 12:00:00+00:00,Yes,6.98e+76,0.732111981,0.659999998,0.740704107,0.146749529,0.73770798,0.149999983,8.0,0.789999983,1.0,0.267888019,0.464223961,29.0,61.03448276,1.661654135,1.379310345,0.794350282,3.290879742,573.0,3.089005236,0.132635253,1.353672316,0.832460733,0.000891573,0.418848168,1,0.071763991,0.311821797
255168.0,Will a Republican win South Dakota Presidential Election?,will-a-republican-win-south-dakota-in-the-2024-us-presidential-election,Donald Trump,2024-03-28T19:48:50.232Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in South Dakota in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",267536.0898,267536.0898,True,True,"[""80063816230204110269157420485424875613618386186396787952772012119071216119382"", ""90278480481360139989842933085962214828743531431890833608907098374809542474142""]",903672.0,south-dakota-presidential-election-winner,south-dakota-presidential-election-winner,South Dakota Presidential Election Winner,This is a market on predicting the winner of the presidential election in South Dakota.,651976.9793, United States, Presidential,5.0,2024-03-28 19:48:50.232000+00:00,2024-11-05 12:00:00+00:00,Yes,8.01e+76,0.982999974,0.98,0.984390618,0.002107911,0.016948654,0.016948654,0.0,0.992948654,1.0,0.017000026,0.965999948,221.0,12.39366516,1.235918367,0.538461538,0.403066813,12.72539509,844.0,3.245260664,0.186018957,1.345381526,0.624407583,1.87E-05,0.005924171,1,0.000289001,0.017146185
509671.0,Will Renato Usatîi win the 2024 Moldova presidential election?,will-renato-usatii-win-the-2024-moldova-presidential-election,Renato Usatîi,2024-10-11T22:32:39.040437Z,2024-10-20T12:00:00Z,"The 2024 Moldova presidential election is scheduled to be held on October 20, 2024.

This market will resolve to ""Yes"" if Renato Usatîi wins this election. Otherwise, this market will resolve to ""No"".

This market includes any potential second round. If the result of this election isn't known by March 31, 2025, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve solely based off the first official announcement of the election results from the Moldovan Government, specifically the Central Electoral Commission of the Republic of Moldova (Comisia Electorală Centrală a Republicii Moldova, CEC, https://a.cec.md/).","[""Yes"", ""No""]","[""0"", ""1""]",265515.8135,265515.8135,True,True,"[""107749559813219678289932887581402205191788143735566913261824516307760282126966"", ""81453823250828067137658594986957713355906573162541469716595794363845923789096""]",13369.0,moldova-presidential-election-winner,moldova-presidential-election-winner,Moldova Presidential Election Winner,"This is a negrisk group over the winner of the 2024 Moldovan presidential election, scheduled for October 20, 2024.",1148392.776, Moldova, Presidential,94.0,2024-10-11 22:32:39.040437+00:00,2024-10-20 12:00:00+00:00,No,1.08e+77,0.010973957,0.008,0.01554106,0.467907756,0.024928011,0.002,0.0,0.012,1.0,0.010973957,0.978052086,8.0,144.25,1.173258004,3.0,0.972270364,1.11116613,149.0,7.744966443,0.11409396,1.718370884,0.852348993,0.000354028,0.630872483,0,0.000120428,0.011034615
502742.0,Will another candidate win the San Francisco Mayoral Election?,will-another-candidate-win-the-san-francisco-mayoral-election,Other,2024-06-21T16:33:51.913Z,2024-11-05T12:00:00Z,"This market will resolve to “Yes” if any candidate aside from London Breed, Mark Farrell, Daniel Lurie, Aaron Peskin, or Ahsha Safai wins the 2024 San Francisco Mayoral election. Otherwise, this market will resolve to ""No"".

The resolution source for this market is a consensus of credible reporting. ","[""Yes"", ""No""]","[""0"", ""1""]",259139.9329,259139.9329,True,True,"[""82970310982987113608438404713372362884955816199729948304913013412582212607536"", ""50229330144383068759008637334486832865073228372359705850003265760123081454064""]",11209.0,who-will-win-san-francisco-mayoral-election,who-will-win-san-francisco-mayoral-election,Who will win San Francisco Mayor Election?,This is a market on the outcome of the San Francisco Mayor Election.,1685538.857, United States, Mayoral,19.0,2024-06-21 16:33:51.913000+00:00,2024-11-05 12:00:00+00:00,No,8.299999999999999e+76,0.001,0.002,0.001527753,0.585021475,0.003895572,-0.001,0.0,0.001,1.0,0.001,0.998,136.0,12.93382353,1.091557669,0.514705882,0.652075043,12.66888654,465.0,3.782795699,0.587096774,1.489482661,0.449462366,7.33E-05,0.040860215,0,1e-06,0.0010005
500111.0,Will a Democrat win Wisconsin US Senate Election?,will-a-democrat-win-wisconsin-us-senate-election,Tammy Baldwin,2024-04-03T21:55:39.173Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if the candidate who wins the 2024 Wisconsin US Senate election is a Democrat. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",255765.5908,255765.5908,True,True,"[""34417037318407696118324868181831117887837055169659388676740258202149607125510"", ""38149112055141292235761581658396500069455723852291915501368170246733892497553""]",10020.0,wisconsin-us-senate-election-winner,wisconsin-us-senate-election-winner,Wisconsin Senate Election Winner,This is a market on predicting the winner of the Wisconsin Senate election.,1021288.87, United States, Senate,36.0,2024-04-03 21:55:39.173000+00:00,2024-11-05 12:00:00+00:00,Yes,3.44e+76,0.75,0.75,0.740471733,0.071204682,0.139999854,0.11,0.0,0.75,1.0,0.25,0.5,215.0,4.553488372,2.158064516,0.437209302,0.368743616,11.32569678,258.0,3.794573643,0.197674419,1.188968335,0.321705426,0.000140754,0.139534884,1,0.0625,0.287682072
509974.0,Will André Fernandes win the 2024 Fortaleza mayoral election?,will-andre-fernandes-win-the-2024-fortaleza-mayoral-election,André Fernandes,2024-10-16T18:52:31.409238Z,2024-10-27T12:00:00Z,"The 2024 Fortaleza mayoral runoff election is scheduled to take place on October 27, 2024.

This market will resolve to ""Yes"" if André Fernandes wins the 2024 Fortaleza mayoral election. Otherwise, this market will resolve to ""No"".

If the election is delayed beyond December 31, 2024 ET, or the election is otherwise not held by that date, this market will resolve to ""No"".

The resolution source for this market will be official information from the Tribunal Superior Eleitoral (TSE) (www.tse.jus.br) and/or the official process by which electoral disputes are arbitrated in Brazil.
","[""Yes"", ""No""]","[""0"", ""1""]",253860.8735,253860.8735,True,True,"[""109596580598215592077994818128932192907370176027383634422750253880836077171638"", ""67542470117184616705428842005343902726755692436022791302046917728113505936630""]",13458.0,fortaleza-mayoral-election-2024,fortaleza-mayoral-election-2024,Fortaleza mayoral election 2024,"This is a negrisk market group over which candidate will win the 2024 Fortaleza mayoral election runoff, scheduled for October 27, 2024.",670165.6963, Brazil, Mayoral,10.0,2024-10-16 18:52:31.409238+00:00,2024-10-27 12:00:00+00:00,No,1.0999999999999999e+77,0.6,0.49,0.613625332,0.068599102,0.47,0.039999439,2.0,0.709999439,0.0,0.6,0.2,10.0,81.2,1.438438438,1.3,0.630541872,0.900774103,388.0,2.092783505,0.118556701,1.137931034,0.628865979,3.94E-05,0.025773196,0,0.36,0.916290732
500623.0,Will a candidate from another party win Maryland US Senate Election?,will-a-candidate-from-another-party-win-maryland-us-senate-election,Other,2024-04-03T21:35:03.957Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if a candidate from neither the Democratic nor Republican parties wins the 2024 Maryland US Senate election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",248786.9652,248786.9652,True,True,"[""32349370185695059286082567044178896285130912067214574437923463492400420591333"", ""81605301834282011312851908849043033488682852410991916433391497240616188770979""]",10219.0,maryland-us-senate-election-winner,maryland-us-senate-election-winner,Maryland Senate Election Winner,This is a market on predicting the winner of the Maryland Senate election.,801653.327, United States, Senate,14.0,2024-04-03 21:35:03.957000+00:00,2024-11-05 12:00:00+00:00,No,3.23e+76,0.001,0.002,0.001902112,0.515505726,0.002,-0.002,0.0,0.001,1.0,0.001,0.998,215.0,9.762790698,1.492874109,0.525581395,0.165793235,5.092220785,803.0,2.613947696,0.466998755,1.256788947,0.156911582,5.63E-05,0.01743462,0,1e-06,0.0010005
500729.0,Will a Republican win Massachusetts US Senate Election?,will-a-republican-win-massachusetts-us-senate-election,Republican,2024-04-12T19:03:01.462Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senatorial elections are presently scheduled for 33 states.

This market will resolve to “Yes” if the candidate who wins the 2024 Massachusetts US Senate election is a Republican. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""0"", ""1""]",243030.2295,243030.2295,True,True,"[""54219467686786414375123924327509134386636517046755603811038832186274093426177"", ""112305591537402616057807149537379740212798891219728259575942893261905037170347""]",10257.0,massachusetts-us-senate-election-winner,massachusetts-us-senate-election-winner,Massachusetts Senate Election Winner,"This is a market on the outcome of the Massachusetts Senate election, predicting who will win the seat.",731223.2155, United States, Senate,14.0,2024-04-12 19:03:01.462000+00:00,2024-11-05 12:00:00+00:00,No,5.42e+76,0.03099997,0.035,0.02176842,0.476266805,0.028988638,-0.016141922,0.0,0.008,1.0,0.03099997,0.938000059,206.0,1.388349515,2.213483146,0.286407767,0.153846154,4.527472527,111.0,2.576576577,0.09009009,1.174825175,0.135135135,5.76E-05,0.126126126,0,0.000960998,0.031490636
255037.0,Will a candidate from another party win Alabama Presidential Election?,will-a-candidate-from-another-party-win-alabama-presidential-election,Other,2024-03-28T20:12:08.629Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Alabama in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",241200.0906,241200.0906,True,True,"[""60429469974658678589091372201398720241080098271933398062486446572569659331010"", ""111680228767719640793528622548305138088322593626772870499181899084523698088586""]",903631.0,alabama-presidential-election-winner,alabama-presidential-election-winner,Alabama Presidential Election Winner,This is a market on predicting the winner of the presidential election in Alabama.,561150.7725, United States, Presidential,9.0,2024-03-28 20:12:08.629000+00:00,2024-11-05 12:00:00+00:00,No,6.04e+76,0.003,0.001,0.002576666,0.469928372,0.003,-0.001,0.0,0.001,1.0,0.003,0.994,221.0,12.33484163,1.118104118,0.303167421,0.055025679,1.737239283,543.0,5.020257827,0.758747698,1.267424798,0.075506446,3.73E-05,0.016574586,0,9e-06,0.003004509
